Id,Name,Affiliation
163180,Richard F. Wright,
163191,N. Du,
163198,Monte Carlo Method Is On,
163217,Jim Whitmore,"Department of Physics; , Penn State University"
163221,Rui Jorge Lopes,
163230,P. Lenain,
163234,Eli Blevis,""
163241,John N. Corlett,
163247,Piotr M. Zelewski,
163265,Erol Osman,
163271,Detlef Prescher,
163272,Washington State,National Standard Era
163288,Jacek Grodecki,Space Imaging
163295,Jurgen Eckerle,
163305,C. Jimenez,Pulmonary Division|Hospital Princesa
163308,Janice Anne Rohn,"User Experience, Siebel Systems, Inc., 1855 South Grant Street, San Mateo, CA"
163335,Wilhelm Wundt,
163340,C. Brodersen,
163348,Thomas Stanzione,
163350,James Sager,
163353,Thomas Sargent,
163361,Wheelwright S. Wheelwright,
163362,Mo Mojahedi,Department of Electrical and Computer Engineering|University of Toronto
163376,Robert J. Smith,
163377,Ching Y. Suen,Concordia University Montreal
163386,M. Kimura,
163391,D.l. Heintzelman,Department of Electrical and Computer Engineering|University of Texas at Austin
163393,M. Lampert,"School of Physics and Astronomy , Raymond and Beverly Sackler Faculty of Exact; Sciences"
163405,Rohit Ananthakrishna,
163406,G. Perakis,
163432,R. V. Brown,
163467,Lowell Abrams,
163470,I. Poirot,
163476,By Csaba Gspr Szchenyi Istvn,
163483,Julie A Kuc,
163488,Ayman Elezabi,
163496,W. Winkler,Max Planck Institute for Quantum Optics
163518,R. B. Dybdal,AEROSPACE CORPORATION
163523,S. D. Ma,
163526,Lasse Natvig,Norwegian University of Science & Technology
163533,N. H. L. Koster,
163541,Yan Jiang,
163547,S. Wachtel,
163554,Jonathan Krall,Plasma Physics Division|Naval Research Laboratory
163565,Irene Guessarian,
163566,S.m. Savoy,The University of Texas at Austin
164645,Z. Moron,
163571,H. Thompson,Swiss Federal Institute of Technology|University of Wisconsin
163573,M. C. Mere,
163585,Stephen B. Ornburn,
163610,A. Shimokohbe,
163624,Alyssa Goodman,
163636,John L. Bresina,
163655,Nicolas Bewick,
163659,Danylo Zabolotny Institute,"of Sciences (NAS) has issued several reports recommending,research"
163660,M. Richard Sayen,"Department of Medicine|University of California , San Diego"
163666,B. Bode,Ames National Laboratory
163670,Jose M. Lopez-Higuera,Department of Communications Engineering|Department of Electronics Technology and Systems Engineering|University of Cantabria
163682,Hudai Dirilten,
163684,J. Kodumal,
163695,G. Khalili Moghadam,
163697,S. Gaede,
163703,Open Group,
163706,R. Pelliconi,
163710,Swarn Chatterjee,
163711,Yagati N. Lakshman,
163714,Robert Bressler,Our laboratory has concentrated on characterizing the
163715,Teresa Mallardo,
163717,R. Rosenberg,Software Integration and Visualization
163718,Jared Iacovelli,University of Pennsylvania
163737,Saeed Aghabozorgi,University of Malaya
163746,John Dielissen,Eindhoven University of Technology
163750,Homme W. Hellinga,Duke University
163770,ELENA A. MEDOVA,
163774,Xiaokun Zhu,School of Remote|Sensing Information Engineering|Wuhan University
163786,Dan Opdyke,
163797,Aneel K. Aggarwal,Mount Sinai Medical Center & School of Medicine
163807,Andy Hargreaves,Lynch School of Education
163819,J. Champetier,
163832,J.w. Oberholzer,"Department of Surgery, University of Illinois, Chicago"
163838,David Carrington,University of Queensland
163844,M. Chermack,
163855,Benjamin Diament,
163857,Pheng Ann Heng,
163879,Dennis C. Ghiglia,
163880,W. S. Murray,University of Dundee
163887,Jun Nakano,
163888,Lorea Gómez,
163898,A. Pessi,Istituto di Ricerche
163915,Alan Hayes,Department of Computer Science|University of Bath
163924,R. Vijaya Kumar,
163944,Jye-Chyi Lu,
163952,Sridhar R. Iyer,
163968,Paolo Ciccaresea,
163973,Annelies de Ridder,"Radboud University Nijmegen, Nijmegen School of Management"
163996,Sean W. J. Colgan,
164003,Edmund Phelps,
164009,Florian Nill,
164013,Rudiger Weis,
164029,G. Etesi,
164032,Jeffrey C. Kurz,
164033,Steven A. Z~mmerman. Udb,
164037,W. David Dagenhart,Tufts University
164060,Helge Kahler,
164063,Phattanapon Rhienmora,
164092,D K?mpf,
164102,K. Chung,"Montreal Neurological Institute , McGill University"
164104,Hisashi Kashima,University of Tokyo
164109,Susan Flynn Hummel,
164111,Frank Kwasniok,
164135,J. A. P. P. van Dijk,
164140,Henk M. J. Boots,
164144,George A. van Aken,
164146,Sándor Kabos,
164153,W. Bilger,
164166,Fred E. Regnier,Purdue University
164173,I. Greenberg,Department of Radiology|Sheba Medical Center|Tel Aviv University
164180,Boris Groth,
164190,M. Howard Francis,
164193,Cyrille Bertelle,
164195,Dalton C. Conley,New York University
164211,Philip J. Rodacy,Explosive Subsystems and Materials Department|Sandia National Laboratories
164236,T. Rischbeck,
164238,Clemens Lutz,
164239,Jurg Kesselring,
164242,R. Bhattarai,"Cardiff University, United Kingdom"
164243,Peter Gorm Larsen,Engineering College of Aarhus
164281,Kazuya Sato,Saga University
164296,L. J. Lavedan,
164299,J. Melander,
164361,Alda Mari,
164365,David O. Wren,
164366,N. Seraku,
164383,Leonard A. Stefanski,
164387,Pascal Daviet,
164390,P. E. Mcgowan,Cochlear Implant Study
164412,Richard Cavanaugh,
164426,William M. Duane,"Digital Equipment Corporation, 550 King Street, Littleton MA"
164451,I. Gyuro,
164454,Richard J. Petti,"Allen & Hamilton (and clients), General Electric Company, and The MathWorks, Inc. He"
164467,Kendra Spence Cheruvelil,""
164473,D. O. Pokhotelov,"Institute of Physics of the Earth, Moscow, Russia"
164475,Jrgen von Hagen,
164478,Hiroki Kamijo,
164492,Heiko K?rner,
164500,Andrew Csinger,
164504,Hubert Labelle,Research Center|Sainte-Justine Hospital
164508,K.w. Gray,
164509,Manuel I. Capel,Universidad de Granada
164513,Alexy Shaban,
164520,R. Jos,Philips Research Laboratories
164532,A. R. Nyaiesh,Stanford University
164535,Popular Multimedia Formats,
164541,Hans-Joerg Osten,
164556,T. Carlsen,R. Ferry*
164594,Danuta Ciesielska,IMUJ PREPRINT 1998/09 KRAK ' OW; Summary . The purpose of
164598,S. G. Mclellan,"Austin Systems Center, Schlumberger Well Services, 8311 North FM 620 Road, P.O. Box 200015, Austin, Texas"
164602,Elsa Cortijo,Laboratoire des Sciences du Climat et de l'Environnement|CE Saclay|L'Orme des Merisiers
164610,Peter T. Popov,
164614,Richard J. Gambino,
164616,Brian Hazzard,Worcester Polytechnic Institute; Electrical and Computer Engineering Department
164655,J. W. Reyn,
164665,Chirita De Wolfgang,
164687,Mak Kaboudan,"School of Business, University of Redlands"
164690,J. Bona,"Mathematics Department; The Pennsylvania State University , University"
164718,Mike Lewicki,
164725,Y. Tarui,
164727,P. Kovacs,Kaali Institute IVF Center|Department of Medical Informatics|University of Szeged
164732,Michel J. Bergt,
164769,Boris A. Khesin,University of Toronto
164785,Monique Nahas,State University of Santa
164794,John W. Stewart III,"Juniper Networks, Inc."
164796,O. D. L. Strack,
164805,A. Mediavilla,University of Cantabria|Communications Engineering Department
164818,B. Hackens,Laboratoire de Spectrométrie Physique|Université Joseph Fourier Grenoble|DICE Lab
164824,Helmut Krueger,
164847,In Soo Ko,Pohang Accelerator Laboratory
164865,Douglas Voorhies,
164868,Antonio Puliafito,
164878,Michael D. Wilson,Science and Technology Facilities Council
164881,S. Ybarra,
164901,B. Craig,Department of Paediatric Cardiology|Clark Clinic|Royal Belfast Hospital for Sick Children
164907,R. Morales-menendez,"Ricardo Ramirez Medoza, Institute Tecnologico De Monterrey"
164928,K. Goodearl,
164933,J. P Tecourt,
164936,Piedad Garrido,
164942,Vladimir Jankovic,"Chemical Engineering Department|University of California , Los Angeles"
164944,LEONARD LOSCIUTO,""
164951,Gagan Hasteer,
164952,R Lorte,
164957,Christian Zorb,
164981,S. Yagi,"Queen's University, Kingston, Ontario, Canada"
164986,Amitabha Sanyaj,
165020,Kimberly P. Wickland,U. S. Geological Survey
165023,J. Michael Brady,Department of Engineering Science
165027,Willy S. Liao,
165032,Using Web Technologies,
165039,Christoph Quix,
165049,B. En,
165051,Agnes Benassy-Quere,
165072,P. M. Green,"Rochester, MN 55905, USA, ,Division of Hematology and Hematologic Malignancies, Foothills Hospital, University of"
165082,A. Householder,"A Division of Union Carbide,and Carbon Corporation"
165085,Praveen Seshadri,Cornell University
165093,Morten Højfeldt Rasmussen,Multimedia Information and Signal Processing|Department of Electronic Systems|Aalborg University
165096,Ralph Neininger,
165099,J.c. Squire,Department of Mechanical Engineering|Virginia Military Institute
165103,Razvan Ciocan,
165107,J. L. Albin,"Department of Molecular Biosciences, University of Kansas, Lawrence, Kansas 66045"
165110,Ccile Paris,"CSIRO , Mathematical and Information Sciences,"
165116,Anne Tresset,
165117,M. Euchner,
165126,Sune Eriksson,Stockholm University
165128,Thomas S. Kuhn,
165136,Jing-chiou Liou,Kean University
165146,Sarah L. Cant,Canadian Institutes of Health Research Group|Department of ; Psychology|University of Western Ontario
165147,Vinay Kumar Dadhwal,
165153,Michael J. Alexander,
165156,Orit Hazzan,Technion Israel Institute of Technology
165171,Rudolf Kulhavy,
165180,Linda Vincent,Northwestern University
165183,M.d. Ginsberg,School of Computer Science; Carnegie Mellon University
165189,Christophe Crespelle,Laboratoire d'Informatique de Paris 6
165227,Ali Alkahky,Microsoft
165233,Heike Fassbender,
165237,Lenore J. Launer,National Institutes of Health
165241,Naomi Morrissette,
165246,John Town,
165268,P. Grosse,
165286,Paul Schimek,Volpe National Transportation Systems Center
165342,Ferenc Szeifer T,"University of Veszprm , Depar tment of Chemica l Engineering Cyberne tics ,"
165358,Laurence Hubert-Moy,Université de Rennes
165362,W. Jay Dowling,University of Texas at Dallas
165364,W Lively,
165368,G. J. Zhai,
165369,E. Dalle-mese,
165373,Mariusz Flasinski,
165418,Jimmy K. Eng,University of Washington
165426,Matthias Doepke,"Department of Economics|University of California , Los Angeles"
165428,Scott Blackstone,
165438,S. Stamm,
165440,Alexander John Smits,Princeton University
165448,Ron Lavi,
165452,Malcolm MacLachlan,"School of Psychology, University of Dublin, Trinity College, Dublin, Ireland"
165456,Securities Activities,
165478,Features Josef P Osl,
165482,Dwight G. Rickel,
165507,Massimo Giovannini,Department of Physics|Theory Division|Section of Milan-Bicocca
165510,Samuel Madden,
165518,Heithem M. El Hodiri,Ohio State University
165537,Harry Printz,
165538,V. Prinet,
165556,Jeremy Rouse,
165566,B. Stbensgaard,
165568,E. A. Zurfiuh,
165573,Jean-Luc Dugelaya,
165582,Rajaram Nityananda,Raman Research Institute
165587,T.r. Girill,"University of California, Livermore, CA"
165590,F. Technical Report Zabatta,
165591,Theodore P. Labuza,University of Minnesota
165601,Richard Farrington,
165605,Maria Smolarova,
165613,H. Koeth,Research Institute for Applied Institute for Psychology and Research Institute for Applied Knowledge Processing
165619,Arlene Bardeguez,
165634,Digital Communication,Department of Technology
165660,Ronakkumar Patel,
165661,Mariana Sharp,
165685,Vincent Magret,
165691,A. D. Clark,",,,,,,,,,,,,,,,IBM Research"
165692,D. Human Beings Cockburn,Purdue University
165709,Placement F. Kuijlman,
165710,E. Bock,"Institut fur Allgemeine Botanik, Abteilung Mikrobiologie, Universitat Hamburg, Ohnhorststraße 18, 22609 Hamburg, Germany"
165721,Hewlett Packard Laboratories,Dartmouth College
165737,Christopher J. Seysener,
165739,A Zooming Web Browser,
165752,V. A. Turkin,
165768,H. G. Francois-Saint-Cyr,
165769,San Murugesan,
165776,Chris Hankin,Imperial College London
165782,G Zhang,Department of Neurology|Uniersity of Pennsylania Medical Center
165788,Agnes Goz,School of Library and Information Sciences; University of North Texas
165790,David L. Steffen,
165795,Olivier de Mirleau,
165802,Ihn-Kiel Chang,
165816,William J. Schaff,Department of Electrical and Computer Engineering|Cornell University
165822,M. G. Alviggi,
165833,Scott McCoy,
165839,FRANCIS SNYDER,"Department of Public Health, Oregon State Universi ty , 2"
165842,Chris Waite,
165846,Raja Harinath,
165848,Christoph Oechslein,
165871,Xavier Martin,Tilburg University
165875,Sigal Asaf,
165883,M. Knowles,"Coca-Cola European Union Group, 1424 Chausse ´e de Mons, 1070 Brussels, Belgium"
165896,T. Honkanen,Nokia Research Center|University of Sherbrooke
165899,Jin-Soo Kim,Samsung Heavy Industries Daeduk RD Center
165916,E. Nordo,
165960,F. Charpentier,L'Institut du Thorax INSERM
165966,Matei Socoteanu,
165980,Marios Koufaris,
165986,The Salutation Consortium,
165988,Yonina C. Eldar,Technion Israel Institute of Technology
165995,W. R. Owens,
166009,Kenneth J. Loh,
166012,Dimitri Vittas,
166013,Tsuyoshi Kobayashi,
166017,Marcelo P. Fiore,
166035,Morten Nissov,
166055,L. Tian,ASAE
166064,Robert M. Sanner,
166068,E. Gouli,
166081,R. Vreeker,
166102,P. Raman,"Department of Computer Science and Engineering, Ohio State University and ,Department of Biophysics, Ohio State University"
166107,Mo Jamshidi,
166113,Edward J. Malecki,
166114,M. D. Scheemaecker,
166118,Alain Trouv Laboratoire De,
166130,M. Enisz,
166139,Robert H. Martin,National Weather Analysis Center|U. S. Weather Bureau
166190,Tim Porter,"School of Mathematics,; University of Wales Bangor,"
166195,Sidharth Jaggi,Chinese University of Hong Kong
166196,Isabel Navazo,
166216,Hillol Bala,
166217,Carmen C. Canavier,Neuroscience Center|Dept . of Ophthalmology|Health Sciences Center
166236,Magnus Larsson Mlardalen,
166244,SEAN NORBURN,
166247,A. Spooner,
166259,Robert Sankman,
166260,Kevin Dullemond,""
166282,D. Agren,Dept . of Industrial Nano - and Microtechnology
166304,Rebecca B. Morton,
166306,Henry Chi-Ho Li,Microsoft
166315,Jose Antonio del Rio,
166319,Abraham. Ulman,NASA Goddard Space Flight Center
166320,Peter Meerwald,Universität Salzburg
166330,Kwang In Kim,
166348,Jacob Baggerman,
166352,M.l. Mehrabadi,
166358,Greg DeFouw,
166361,Paul B. Hopkins,tkpaamcnt of Chemistry|University of Washington
166364,J. Schreuer,Ruhr University Bochum
166369,Gregory Gay,University of Minnesota
166371,Carl Wellington,
166379,Irene Langkilde-geary,
166386,Kei Koyanagi,
166387,M. Moritomo,
166395,K. Tittel,"Institut für Hochenergiephysik der Universit?t Heidelberg , Heidelberg"
166424,Oren Bergman,
166425,Th. Patzak,"Humboldt University , Berlin"
166428,Aditya Bharatha,
166432,A. Makur,"School of Electrical and Electronics Engineering , Nanyang Technological University, Singapore"
166438,Hans G. Heidle,
166442,Pablo Monsivais,University of Cambridge
166444,T. Martin Schmeing,McGill University
166490,Masoumeh Nasiri-Kenari,
166493,Eric Rutten,
166510,Atanas K. Kiryakov,Linguistic Modelling Laboratory
166515,Roy M. Jenevein,
166516,Aniruddha Dasgupta,
166526,RICHARD P. TURCO,"Department of Atmospheric and Oceanic Sciences|University of California , Los Angeles"
166528,Haruo Hosoya,RIKEN Brain Science Institute
166531,Jing-ru C. Cheng,U. S. Army Engineer Research and Development Centre
166544,Jens Fluegge,Physikalisch-Technische Bundesanstalt
166554,David Freyberg,Department of Civil and Environmental Engineering|Stanford Univers|Terman Engineering Center
166560,Jim Huggins,
166580,Paul Townsend,MRC Immunochemistry Unit|Department of Biochemistry|University of Oxford
166588,Xiaowei Jin,
166594,Tarak Goradia,
166601,Greg G. Goss,
166602,G. Ta,
166604,Jacques Ducloy,
166608,Enrico Zovato,
166615,Vineet Goyal,
166627,S. Catreux,
166648,Young Mo Jung,
166661,Johan Larson,
166673,Franklin E. Zimring,""
166684,C. Mundie,
166702,R.k. Jullig,"Kestrel Institute, 3260 Hillview Avenue, Palo Alto, CA"
166710,Jose J. Gonzalez,
166711,N. Mitsugi,(Optoelectronic s Research Div.)
166713,Yunping Jiang,
166719,J. Limqueco,
166720,Robert Valette,
166727,Shinsuke Shimojo,California Institute of Technology
166728,Study On Plato's,
166733,James M. Turner,École de bibliothéconomie et des sciences de l'information | Université de Montréal
166750,Bengt Lennartsson,Dept . of Science and Technology|Linköping University
166774,Barbara Abraham-Shrauner,Washington University in St. Louis
166775,B. Molnar,
166776,And Jos,"LIACC , Universidade do Porto"
166788,Derek Houde,
166789,Kalman Filters,"Present appointment: Oxford University Computing Laboratory, Parks Road, OX1 3QD Oxford, UK., RESEARCH FIELD"
166815,Alicia Margarita Soderberg,Division of Physics|Mathematics and Astronomy|California Institute of Technology
166823,Martin V. Goldman,
166824,L. Menshikov,Joint Institute for Nuclear Research
166839,Mani Golparvar Fard,
166849,J. D. Cowan. Functional,
166850,Jean Rohmer,"Groupe BULL. Centre de Recherche, PC 58B8, 68 Route de Versai]les, 78430 Louveciennes, B.P. 3. FRANCE"
166853,C. Lammertmann,Institute of Experimental Audiology|University of Münster
166863,John T. Rotenberry,
166864,P. L. HOFLAND,"BAZIS, Central Development and Support Group Hospital Information System, The Netherlands"
166868,Michael A. Saunders,Stanford University
166871,In-seen Kim,"Department of Environmental Science and Engineering, Gwangju Institute of Science and Technology (GIST)"
166880,Xiaolan Zhang,IBM
166885,Dinkar C. Khandekar, Bhabha Atomic Research Center; Jos'e L. da Silva
166888,P.-M. Jacquart,Temasek Laboratories|National University of Singapore
166898,Veli Makinen,
166899,Ferran Hurtado,Universitat Politècnica de Catalunya
166900,Indefinitely Long-term,
166915,P. Arte,
166921,T. Nagano,Department of Disease Control|School of Veterinary Medicine|Hokkaido University
166932,Paul Dupuis,
166942,J. A. Luksch,
166944,Jack W. Harris,Imperial College
166963,Valery I. Levitas,Department of Mechanical Engineering|Texas Tech University
166964,J. R. Albaugh,
166969,Eric D. Green,
166971,Tanya Schmah,
167012,Klaus Glashoff,Universitat Hamburg; Fachbereich Mathematik
167022,W. Richards,Teaching and Learning in an African University
167028,M. Illingworth,
167049,Hamid Reza Karshenas,
167056,R. H. A. David Shaw,Defence Research and Development Canada
167058,R. P. C. Schram,
167064,R. Jenne,
167073,Sinan Keten,Northwestern University
167074,Chih-Wei Chen,
167077,Bjarke Buur Mortensen,
167086,Stefan V. Pantazi,
167097,Marcia J. Rieke,University of Arizona
167113,Alexandre G. de Brevern,
167120,Katharina Porsch,""
167124,Process Calculi Hennessy,
167127,Michael T. Swanston,
167130,Peter G. Challenor,National Oceanography Centre
167134,Byong-Jin Ma,
167143,R. E. SHOWALTER,
167151,Binneg Y. Lao,
167160,Patricio Pliscoff,
167185,D. J. Macintosh,
167190,Junge Zhang,
167198,Ali Mohades,
167202,Jerry A. Fodor,
167212,Murray Eisenberg,
167234,Beatrix Gellert,
167243,Xiaobing Mei,
167245,Michele Alagia,
167259,L. J. Boland,
167262,Susan Anderson-freed,Illinois Wesleyan University
167263,Yi Li,State Key Laboratory of Vegetation and Environmental Change|Institute of Botany|Chinese Academy of Sciences
167299,S. Lozano,"Department of Industrial Management , University of Seville"
167300,B. Ziegner,
167313,Jun'ichi Hoshino,"Niigata University, Graduate School of Science and Engineering"
167321,Christopher Town,
167330,Chien-Mei Hsiao,
167344,I. M. Jacobs,
167360,Martin Rofheart,
167373,Muhammad Nazrul Islam,Åbo Akademi University
167377,Ulrich G. Hofmann,
167382,Mike Federwisch,Network Appliance Inc
167383,Venkata N. Peri,
167385,Bernd Vettermann,"Lehrstuhl f r Informatik V , Universit t Mannheim"
167398,Y. H. Fang,University of Washington
167399,E. C. Shirkey,
167422,Pierre Henri Wuilemin,
167446,Hyunchul Ku,National Tsing Hua University Taiwan
167471,Visual Parameter,
167495,Werner Klaus,Department of Biophysics | Max Planck | Institute for Medical Research
167500,E. David Jansing,
167502,Serge Desgreniers,""
167512,Automatic Keyphrase Generation,
167519,T. Ishikawa,RWCP Optoelectronics SANYO Lab.
167521,Samuel R. Madden,Massachusetts Institute of Technology
167539,A. Naumann,
167556,J. Y. Gil,
167571,Heiko Braml,
167589,Daniel G. Goldstein,Microsoft
167593,A. A. Smirnov,Laboratory of High|Joint Institute for Nuclear Research
167607,Per Willenius,Fakultat fur Mathematik
167614,W. R. Schroeder,
167615,Enis Tuncer,Applied Condensed-Matter Physics|Department of Physics|University of Potsdam
167622,Micheł Scholl,Alenka Associates
167624,K. B. Russel,
167661,D. Gomboc,
167669,Jean-Remi Bourguet,
167673,Fengqiu Liu,
167674,Barnabas Zagyi,
167683,E. Early,
167695,Georges E. Matile,STS Industrie S.A.; Le Mont-sur-Lausanne
169646,John Riedi,
169649,Krishnan Suresh,University of Wisconsin Madison
167696,A. Smola K. r Muller,Institute for Food and Development Policy|Institute for Food and Development Policy
167698,Michael Huebner,
167720,Solving Ambiguities,Aristotle University of Thessaloniki
167741,Michael Henderson,School of Education|James Cook University
167750,Karuna P. Joshi,University of Maryland Baltimore County
167760,Centro Algoritmi,
167765,Tuomas Virtanen,
167774,RN HOUNSGAARD,Institute of Ncurophysiology|University of Copenhagen
167783,C. Bräuchle,Department Chemie und Biochemie and Center for Nanoscience|Ludwig-Maximilians Universitat Munchen
167794,Process Of Neural,
167797,T. Streicher,
167804,Frank Van Overwalle,
167812,Daniel Lafreniere,European Institute of Cognitive Sciences and Engineering
167830,K. P. Cheung,Department of Architecture|University of Hong
167834,S. s. Sokolo,
167835,Darin T. Dunham,
167846,Flávio Bello Fialho,
167876,Lih-Hsin Chou,
167878,Yaron Danon,
167883,Kangjoo Kim,
167885,Nasser Saleh,""
167886,Daniel Jurafsky,Stanford University
167909,Richard Allan Gerber,
167916,Philip D. Jones,University of East Anglia
167921,Carlos A. Coello Coello,
167934,Zhiqian Chen,
167961,Meng Hwa Er,
167965,D. Olsen,"The Aerospace Corporation, El Segundo, CA 90245"
167972,Kent Osband,
167975,J. R. Cebral,
167976,Krzysztof Pietrusewicz,
167978,Helge Weissig,
168006,Byung-Jun Jang,
168027,Marco A. M. Rodrigues,Signal Processing Lab - COPPE|Electronics Dept
168032,Kecheng Xiao,Harvard-Smithsonian Center for Astrophysics
168037,Beatrice Simondi-Teisseire,
168046,John Chesterman,
168050,Basarab Matei,
168053,N. Dutt,Physical Research Laboratory
168067,J. D. Morison,"UK Ministry of Defence, Royal Signals and Radar Establishment, St Andrews Road, Malvern, Worcestershire, WR14 3PS"
168069,Parameterized Model Reduction,
168073,Philippe A. Lefere,
168089,T. Christian Gasser,Royal Institute of Technology
168109,Stefan Manke,
168115,Gian Luigi Fogli,Dipartimento di Fisica|Universita di Bari
168130,Giancarlo Ferrari-trecate,Universita' degli Studi di Pavia
168135,Thomas J. Murray,
168143,K. Balcerek,Thermal Resistance of Metallic Boundary
168152,Alok Sutradhar,Ohio State University
168156,J. Plesník,
168177,Der-lor Way,Georgia Institute of Technology
168179,Toshio Maruyama,Tokyo Institute of Technology
168183,G. Rowlands,Faculty of Health|London South Bank University
168186,Benoit B. Mandelbrot,IBM
168193,Guy A. Boy,
168199,Parallel Robots Based,"Department,of Mechanical,Engineering., Technion - Israel Institute of Technology, Haifa 52000, Israel"
168205,Haken Characterisatio,
168207,Patrick A. Morrissey,
168218,Andrew Kurzon,
168219,Mildred M. Moe,Space Environment Technologies
168226,L. Reynaud,Groupe d'Etude de la Matiere|Universite de Versailles
168228,Joseph Cheriyan,University of Waterloo
168273,F. L. Howland,
168284,Inc. Hot Java Product Family,
168292,Armin Kuhnemann,
168326,Nuno Limao,
168340,Mark G. Pleszkoch,
168355,Mobile Video Server,"Department of Information Engineering, The Chinese University of Hong Kong"
168360,Bjorn Hartmann,
168363,Myeong Kyoo Doh,
168366,Dale J. Skrien,
168377,ISAO SUGIMOTO,Department of Physiology|Kagawa Medical Uni ˝ ersity
168385,Sema K. Aydede,
168409,Frederic Lang,
168417,D. W. Richardson,"Department of Computer Science & Engineering, University of Washington"
168420,D ouglas J Foster,"Schlumberger Doll Research, Old Quarry Road, Ridgefield, CT 06877, USA"
168423,ROBERT F. ENGLE,""
168442,Weidou Ni,Tsinghua University China
168449,Timothy J. Koprowski,
168463,T. Amano,National Institute for Fusion Scie
168464,Managers Christian Poellabauer,
168470,Steven M. Anlage,University of Maryland
168471,Simon L. Peyton Jones,
168483,Morag CE McFadyen,
168494,Deena A. Oren,
168511,Paola Glavan,
168515,Jason E. Summers,Applied Research in Acoustics LLC
168521,K. Belaid,
168539,M. C. Lout,
168561,Chikara Higashi Member,
168562,D. Hertz,Seals Eastern Inc
168578,P. Salomonsson,Division of Applied Physics | Linköping University | Volvo Technological Development
168581,ANDREW D. MELLINGER,
168588,Leo Constantino Tay,
168604,Tanja Dabs,
168614,Witold Bardyszewski,
168620,Mitsuo Yoneda,"Department of Obstetrics and Gynecology, Suita Municipal Hospital, Osaka, Japan"
168629,Torstein Opsahl,
168640,H. A. Ferwerda,Institute for Theoretical Physics|University of Groningen
168641,Naeem Khalid Janjua,
168670,Luuk Van Waes,
168675,S. C. Khan,
168683,Aline de Lucas,Instituto Nacional de Pesquisas Espaciais
168691,Alexandra H. Weilenmann,
168703,Tom Troscianko,University of Bristol
168705,J. S. Hamel,
168712,Yeong-An Jeong,
168721,S. J. Herbulock,Aerospace Corporation
168750,Dennis J. Snower,
168751,Venkata Padmanabhan,Microsoft
168777,WITH BOUNDED GROWTH,"University of Hannover, Economics Department, Kˆnigsworther Platz 1, Hannover, Germany,"
168789,Michael D. Boldin,
168808,D. Mmer,
168811,Charles Dugas,
168830,Sh White,
168847,Chi-Ping Hsu,
168848,Marcel K. Sucheston,
168849,Jingsong Wang,Wang Electro-Opto Corporation
168857,Nguyen Dinh Cong,
168873,Bello Olanrewaju Agboola,
168876,M. B. Amran,Institut Teknologi Bandung
168882,Camille Parmesan,University of Texas Austin
168889,M. Gu,DEPARTMENT OF ELECTRICAL AND COMPUTER ENGINEERING; UNIVERSITY OF CALIFORNIA
168917,Pei-Hsin Ho,Synopsys
168918,Dimitris Karagiannis,
168923,Qiushi Fu,Arizona State University
168939,C. Stuart Daw,Oak Ridge National Laboratory
168964,Sean Cunningham,"Intel Corporation, 2200 Mission College Blvd., Santa Clara, CA"
168973,J. G. Charney,"The Eastern Area Modeling Consortium,USDA ForestServi ce, EastLansi ng, MI48823"
168977,I. Schiessl,Department of Optometry and Neuroscience|University of Manchester|Institute of Science and Technology
168980,J. M. Zanker,"Department of Psychology, University of London, Royal Holloway, Egham, Surrey TW20 0EX, UK"
168991,Heather Martin,
169001,Jacqueline Kinney,Promega Corporation
169008,Balakrishnan Chandrasekaran,Ohio State University
169016,Andrew P. Feinberg,
169017,Harwood G. Kolsky,"Baskin Center for; Computer Engineering and Information Sciences; University of California , Santa Cruz"
169020,Philip Collier,
169029,R. J. Tunney,
169030,Gabriele Schneidereit,
169045,Gary Jacob,
169047,H. Henermann,
169049,Yu Yeh,
169052,Manfred T. Reetz,
169055,Bertrand T. David,
169067,Russell W. Cooper,University of Texas Austin
169077,Kosali I. Simon,
169084,C. Geoffrey Bums,"Theoretical Biology and Biophysics Group, Los Alamos National Laboratory, University"
169093,Guei-yuan Ken Lueh,"(Software Engineering Institute, Beijing University of Aeronautics & Astronautics, Beijing 100083, China)"
169120,Alcatel Alsthom Recherche,Route de Nozay
169121,Tadashi Sakuma,
169132,William E. Lorenson,
169136,O. Chubar,"Synchrotron SOLEIL, Saint Abin, BP 34, 91 192 Gif-sur-Yvette, France"
169144,P. A. M. Vennix,
169146,Serge DALMAS,"SAFIR project , INRIA , 2004 rte des Lucioles , 06902 Sophia"
169149,Brian Curless,
169159,Winston Bumpus,
169165,Am Tromp,
169169,A. Ishmaku,
169178,T. Tarnoczi,Central Research|Institute for Physios
169189,T. F. Lin,Synchrotron Radiation Research Center|Department of Nuclear Science|National Tsing Hua University
169200,Alexander Brem,University of Erlangen Nuremberg
169210,K. Murakami,"Fukuoka University, Fukuoka, JAPAN"
169213,J. A. Dhawas,
169224,EDMUND GETTIER,
169226,Srirama M. Krishnakumar,IBM T. J. Watson Research Center
169231,Phillip M. Duxbury,
169260,Cheung Tmt,
169296,Salvatore Valenti,
169308,M. L. KOTHARI,"Department of Radiology, Magnetic Resonance Science Center, University of California"
169309,Rudiger Hauschild,
169312,Jameel Syed,
169318,Imola K. Fodor,
169324,LK CB SCCB,
169334,Youn-sik Hong,
169337,Martin G. Schultz,Institute for Chemistry and Dynamics of the Geosphere
