Id,Name,Affiliation
369048,Twan Basten,Eindhoven University of Technology
369050,Luc Boug'e,
369057,Patrick M. Goddi,
369062,E. Arimondo,"Unita Istituto Nazionale di Fisica della Materia , Dipartimento di Fisica dell'Universita,"
369103,K. Werlen,CYGNUS Engineering AG
369104,Mary Fristad,Ohio State University
369110,Patrick Bosinco,
369129,Greg Chwelos,
369132,A. J. Rustako,
369133,Steven Klepper,""
369138,Eurico Carrapatoso,
369139,David Tarrant,University of Southampton
369140,Il-do Yoo,
369151,William A. Ladusaw,"University of California , Santa Cruz"
369156,Y. Gono,Cyclotron Center
369160,Bernhard Stauffer,Climate and Environmental Physics|Physics Institute|University of Bern
369161,Collin F. Baker,
369169,Christopher P. Van Buskirk,
369174,E. D. Gagné,
369204,Michael S. Vogelius,"Rutgers, The State University of New Jersey"
369216,N. S. Gurov,
369237,K. Haneda,"Radio Laboratory, Helsinki University of Technology, Helsinki, Finland."
369264,Stephen M. Beverley,Washington University in St. Louis
369268,Andrzej S. Kozek,
369277,M. Elammari,Carleton University; and Mitel Corporation
369278,Ranyee A. Chiang,University of California San Francisco
369287,Geoffrey A. Dorn,
369288,R. D. Argent,
369297,Cheng Ma,
369300,Tolle Herman,Brawijaya University
369308,R. F. Pohl,
369309,Stephen P. Spackman,
369311,Michelle A. Miller,Warwick University|Clinical Sciences Research Institute|Clinical Sciences|Warwick Medical School
369313,D. Janches,
371478,Guido Reitmeyer,CADLAB
369316,Simon Anthony,"U.S. Geological Survey, 677 Ala Moana Blvd., Suite 415, Honolulu, HI 96813, USA"
369318,Finite-element Cell Method,Mechanical Engineering Department
369330,Herbert H. Spencer,VeteransAdministration Hospital and The|University of Michigan
369343,E. Tay,"Department of Orthopaedic Surgery, Alexandra Hospital, Singapore"
369370,Stephen W. Hawking,
369371,Jichai Jeong,"College of Information and Communication, Korea University"
369386,Mike Fife,University of California
369395,David J. Moore,University of California San Diego
369398,Harikrishnan Balachandran,"Albert Einstein College of Medicine, Bronx, New York 1046"
369414,Hiroshi Tanaka,Tokyo Medical and Dental University
369415,Herbert Gangl,
369419,Zhiyuan Tan,University of Technology Sydney
369444,Jamal R. M. AMEEN,Mathematics and Statistics|School of Technology|University of Glamorgan
369448,Donald M. Fye,
369457,Martin B. Van Der Weyden,
369458,Luciano Sarperi,
369465,Kurt Brannas,
369466,Theodoros N. Arvanitis,
369467,T. N. CORNSWEET,
369470,Nancy S. Eickelmann,
369471,Zen Faulkes,University of Texas Pan American
369485,Ingolf Heinrichsen,Jet Propulsion Laboratory
369486,Ryusuke TSUCHIYA,
369521,P. D. Yehsakul,
369528,Majid SarrafzadehComputer,Science Department|University of California Los Angeles
369544,Saskia Vermeylen,
369546,Tim L. Andersen,Boise State University
369550,Jh Kramer,The Open University
369579,Jean-Francois P. Labourdette,
369586,K. V. Chin,School of Applied Science|Nanyang Technological University
369593,Brian F. Madigan,
369601,Thomas Krieg,
369604,F. Perrin,
369606,M. Tseng,
369608,Frances Slack,
369615,Asheesh Khare,
369629,Niall A. Fox,
369634,Huijing Zhao,
369636,Kaname Kanai,Department of Chemistry|Graduate School of Science|Nagoya University
369641,S.y. Fainman,"Nanophotonics,is an emerging,technology,that involves,the in-"
369684,M. Cotterill,
369690,Shun-Peng Zhu,University of Electronic Science & Technology of China
369718,M. a. Barco,
369735,Sergei A. Avdonin,
369751,Matthew O'Dowd,Space Telescope|Science Institute
369765,Mahmood Ameen Abdulla,
369785,Luciano Gamberini,
369795,R Colomer Bosch,
369805,John A. Bunaes Aasen,Norwegian School of Veterinary Science
369807,Giovanna Sozzi,
369808,Jeremy S. Heyl,"Theoretical Astrophysics 130-33 , California Institute of Technology,"
369817,David Kirkpatrick,"Department of Computer Science, University of British Columbia, Vancouver BC, Canada, V6T 1Z4"
369821,E. V. Sukhanov,
369823,M. Knobel,Universidade Estadual de Campinas
369826,P. O'Laray,
369839,George S. Day,"Strategies International , Inc ."
369842,Geoffrey S. Boulton,University of Edinburgh
369843,Bradley M. Peterson,
369847,Joanne Fuller,Queensland University of Technology
369871,Susanne Rauscher,
369876,B Wade Brorsen,Oklahoma State University
369882,Lisa B. Spector,
369884,G. Balamurugan,D.Kamenitsa
369889,Elisabeth R. Hayes,
369896,Yoshitomo Tanaka,Medical Research Institute|Tokyo Medical and Dental University
369900,Dj Randall,
369905,T. Horgan,Department of Philosophy|University of Arizona
369910,Takuya Imaide,
369915,R Ramanarayanan,"Department of Electrical and Computer Engineering, University of Massachusetts"
369919,Aristodimos Pneumatikakis,
369941,R. Lazarsfeld,
369945,J. D. Unman,
369955,M R Hilliard,Oak Ridge National Laboratory
369958,Karen Willcox,Massachusetts Institute of Technology
369960,A. J. Goldsmit,
369968,E. Varvarigos,
369972,Reinhold Ruckl,"Institut fur Theoretische Physik , Universitat Wurzburg,"
369974,Ronald M. Epstein,
369985,S. K. Kearsley,
369990,Mehmet Cenk Sezgin,
370001,R. Munikoti,
370003,John Cowell,
370007,Thomas Brown,Queen’s University Belfast
370015,Andrew McNair,
370039,Jose Francisco de Magalhaes Netto,Universidade Federal de Amazonas
370054,Peter Mombaerts,
370066,H. Hegstad,
370071,Naveen Srinivasan,
370105,T. Nagasawa,
370129,Zhiqiang Tan,
370143,Gershon Feder,
370159,Yoosook Lee,
370166,Renato N. Elias,
370173,M. Schuller,
370182,Jerry Saltzer,Dipartimento di Terapia | Feliciantonio Di Domenica | Istituto Ortopedico Gaetano Pini
370199,K. Yonezawa,
370238,M. Soga,
370241,D.m. Muzny,
370250,Xiao-Peng Zhao,
370253,Wei Wen,Neuropsychiatric Institute|Prince of Wales Hospital|School of Psychiatry
370260,Paul C. Gingrich,Schlumberger-Doll Research Old
370264,Revision October Ata,
370269,Hitten P. Zaveri,www.yale.edu
370270,Jianting Wen,
370287,Radim Hal ´ õÿ,
370304,Graham B. Jones,Southern Cross University
370308,Robert Coote,
370325,B. Chauvenet,
370332,M. Rahmat Widyanto,Faculty of Computer Science|University of Indonesia
370354,Philip Brighten Godfrey,
372443,A. N. Pikhtin,
370355,J. Wittborn,"Department of Materials Science, Royal Institute of Technology, SE-10044 Stockholm, Sweden"
370366,Toshiro Hayashikawa,
370370,J.l.berge Lefranc,"Sigma; , Linda Ingebrigtsen"
370373,Rachel Gockley,
370395,Y. Hamakawa,
370398,Nadja Kutz,
370403,P. Jolicoeur,University of Waterloo
370410,Feng-Tian Han,
370412,M. Nieuwenhuizen,Van der Waals-Zeeman Laboratorium
370423,Orr Dunkelman,
370424,Reagan M. Ramsower,Baylor University
370428,J. Moret-bailly,Laboratoire de Physique|Université de Bourgogne
370471,Marc Langheinrich,University of Lugano (USI)
370473,Boleslaw K. Szymanski,
370494,Frank R. de Hoog,
370496,Zhenghong Gao,
370504,Greg Nordstrom,
370510,Andrew F. Teich,
370521,Klaus Urban,
370542,Frank Edward Nargang,
370552,R. M. Osgood,
370563,Imre Berger,
370606,Anthony Gallagher,
370616,Adriana Torre,Tecnologie Fisiche e Nuovi Materiali
370638,J. SCHIJVE,
370654,Monica Riley,
370658,Catalina Mayol,
370659,John Buetefuer,
370662,Warren Brodsky,Department of the Arts | Ben-Gurion University
370702,Nancy A. Botten,
370723,Tomoaki Shino,
370725,Y. Akiyama,"Information and Computer Engineering, Kanazawa Institute of Technology, 7-1 Ohgigaoka Nonoichi-machi, Ishikawa, 921 Japan"
370726,N. Wing,
370727,S. Kansal,Department of Medicine|Gastroenterology Section|University of Chicago
370728,Caraveo-Anduaga JJ,
370743,Philippe Signoret,Genetics and Breeding of Fruits and Vegetables
370748,A. A. Green,
370758,Beatriz Levy-Wilson,
370762,Andrew Conry-murray,
370766,Jyhjong Lin,
370775,Tomas Mocek,
370785,June-Suh Cho,
370800,John Van Wicheren Reynders,
370801,Carol A. Broverman,
370812,Adaptation In Lecture,
370814,William H. Greene,New York University
370824,U. E. Fojan,
370839,M. S. Shimamoto,
370840,Trevor Harmon,
370845,E. Oskiewicz,
370846,Benoit Mandelbrot,Yale University
370853,Karl F. Stock,Institut für Lasertechnologien|University of Ulm|Dental School Dep
370872,Ronald D. Chaney,"ALPHATECH , Inc"
370881,A. Bijlsma,
370891,Athanasios Kottas,
370901,Dong-Hoon Choi,Division of Cardiology|National Institute of Health
370911,Tat Y. Choi,
370913,F. M'oricz,
370919,G. Beck,"Department of Physics, Queen Mary and Westfield College, University of London, London, UK"
370921,N. Kusayanagi,
370926,Kirill A. Sossounov,
370930,Uri Segal,and Necdet Uzun Polytechnic University New Jersey Institute of Technology
370934,Eric Boerwinkle,
370938,Nigel Phillips,School of Oriental and African Studies University of London
370952,G. Gr¨azer,
370953,Michael Tiemann,
370955,Alan D. Christiansen,
370962,Javiera Lopez,University of Malaga; Department of Computer Architecture
370974,B. RANGANATHAN,Division of Dairy|Microbiology National Dairy Research Institute
370975,Axel Timmermann,
370996,Spyros Ikonomopoulos,
370998,N. Papaghiuc,
371015,William G. Bowen,Remarks at Annual Meeting of the Association of Research Libraries
371023,S. G. ANDERSON,Institute for Policy Studies
371034,Lowell J. Bethel,"Dept. of Computer Sciences, University of Texas, Austin, Austin, Texas"
371050,K. S. Ship,
371053,A. Poinsot,
371078,Donald Gudmundson,
371102,R. C. Estler,
371106,Thomas Schwarz-Selinger,Centre for Interdisciplinary Plasma Science|EURATOM Association
371108,Ron Alterovitza,Department of Computer Science|Stanford University
371123,Klaus W. Deininger,
371130,Sau-fun Tang,Hong Kong Baptist University
371135,Yuliang Zheng,University of North Carolina Charlotte
371149,Marc K. Hellerstein,University of California San Francisco
371151,Erdogan Dogdu,
371173,Ted Tenny,
371178,P. Schenker,"Science and Technology Development Section , Jet Propulsion Laboratory,; California Institute of Technology"
371187,Bruno Dutertre,SRI International
371204,C. A. Borrebaeck,
371221,Stanley A. Mumma,Department of Architectural Engineering|Pennsylvania State University
371231,A. Kasardova,
371239,Myron Scholes,
371246,Giuseppe Degrassi,Dipartimento di Fisica|Universita di Roma Tre|Sezione di Roma III
371253,Chih-shun Hsu,Shih Hsin University
371261,Saad Harous,
371283,Edouard Pesquet,
371301,J. Roesler,
371323,V. Fouadhanna,
371330,S. Belolipetskiy,
371333,Alan J. Budreau,
371355,Blume-capel Model Bahmad,
371361,Sufal Swaraj,
371366,Ph. Slusallek Eds,
371388,D. Baptiste,Inst . for Sensory Research|Department of Bioengineering|Syracuse University
371396,Woontack Woo,Korea Advanced Institute of Science & Technology
371402,Victor Aguirregabiria,
371428,Wim Naude,United Nations University
371442,A Rhzetsky,
371443,Arshad Tayyeb,
371460,James Landay,
371474,R. Holt,School of Technology|Leeds Metropolitan University
371476,Nicholas V. Nechitailo,
371485,Jean-francois D'arcy,U.S. Department of Transportation
371490,Sheng-hung Hsieh,
371512,D. G. Bobrow,"Xerox Palo Alto Research Center, Palo Alto, CA"
371522,Matthew R. Lehr,
371535,Pattern Analysis,"White Rose Research,Online URL for this paper:"
371546,Enzo Pasquale Scilingo,
371550,G. Trinchieri,Osservatorio Astronomico di Brera
371566,Matyas Sustik April,
371567,Christian Johannes Hartmann,
371568,Hosein Farzanehfard,
371574,H. N. Hayhoe,"Land,Resource,Research,Institute"
371582,M. Lacoste,
371589,N. Fujioka,
371602,Dominique Jeulin,
371606,R. A. Skoog,
371615,Lev Baskin,
371626,Martin A. James,GEC-Marconi Ltd.; University College London
371648,Tobias Emrich,
371650,Mark Wolfson,College Students
371662,Thomas Lindner,
371665,A. M. Mozalev,
371667,Zheyin Li,School of Computer Science|Carleton University
371674,Cornelus J. Reinhoudt,
371682,Brikha R. Shrestha,Columbia University
371686,Gregory D. Peterson,University of Tennessee Knoxville
371693,J. Y. Choi,Department of Electrical Engineering Arizona State University
371698,S. Van Huylenbroeck,
371702,Paul Witherell,
371713,Robert Milne,
371734,Suzanne Bakken,
371740,Li-hua Liu,
371745,Michael M. Probst,
371749,Daron Acemoglu,""
371761,B. Jack Copeland,University of Canterbury
371762,G.r. Robinson,
371763,Dong-Kyun Ko,
371787,S. J. J. M. F. Kokkelmans,
371807,J.w. Martin Massachusetts,
371812,Kyung Woong Kim,Department of Electrical and Computer Engineering|North Carolina State University
371813,Marilyn S. Fujii,
371819,Alexander Grigor,
371837,J. P. V. S. Da Cunha,
371864,Danny Stopler,
371875,Daniel Pless,
371881,Craig Knight,University of Exeter
371887,Daniel Pich'e,
371895,Klarien van der Linde,Department of Linguistics|University of Groningen
371897,Amy Horton,"School of Mechanical, Materials, Manufacturing Engineering and Management, The University of Nottingham, Nottingham NG7 2RD"
371902,Jair Jehuda,
371921,Trajanov Dimitar,
371931,Anne De Paepe,Center for Medical Genetics|Department of Ophthalmology|Ghent University Hospital
371933,V. Jairazbhoy,
371943,A. Strygin,
371961,H. Salow,Division of Astronomy|Department of Physical Sciences|University of Oulu
371968,Michael Barr,
371984,P. Borgnat,Laboratoire de Physique|Technische Universiteit Eindhoven
371994,Francois Moreau De Saint-martin,Clinical Research Unit|Research Centre
371995,Vladimir S. Anashin,Lomonosov Moscow State University
372001,Maurice G. Cox,"National Physical Laboratory , Teddington,"
372003,Takashi Matsumoto,Agriculture Forestry and Fisheries Research Council
372017,Roland L. Bowles, AeroTech Research
372020,Shigemasa Takai,
372062,C. Khanal,
372070,Christoph Schwindt,
372072,N. W. Scheffner,
372076,Alexander Wohrer,Institute for Software Science|University of Vienna
372079,V. Cavanna,
372083,D. Pelz,"Institut fu  r Neurobiologie, Freie Universita  t Berlin, D-14195 Berlin, Germany"
372085,Robert Endre Tarjan,Princeton University
372090,Young-Sang Koh,
372102,Sriram S. Sriram,
372105,Ragnhild Bieltvedt Skeie,University of Oslo
372114,H. Whitney,
372120,Sven Kieckbusch,
372126,Joseph G. Hacia,"Department of Biochemistry and Molecular Biology, University of Southern California, Los Angeles, CA 90089, USA"
372130,Morten Hareide,
372160,V. B. Iversen,"COM, Technical University of Denmark, DK-2800 Kgs. Lyngby"
372171,S. K. H. Auluck,
372172,Von Laszewski,""
372174,A. R. Leblanc,Agro-technicienne / Agricultural Technician
372180,Jaques H. van Boom,""
372186,Sarah London,
372191,Andrej Jakl,
372200,Lung-Hao Lee,National Taiwan University
372202,H. Imaizumi,
372225,With Directional Information,
372233,Infrastructure For Context,
372250,Yoshitaka Nishimura,"Graduate School of Information Science and Technology|University of Tokyo|Honda Research Institute Japan Co . , Ltd"
372263,Lee Bu Sung,
372265,Laurence Harris,York University
372273,N. Tyson,Civil and Environmental Engineering|Carnegie Mellon University
372278,G. Ping,
372281,Sacramento Quintanilla,
372283,Milton Beachy,
372284,Shanzeng Guo,
372288,Cecilia R. Aragon,Lawrence Berkeley National Laboratory
372294,D Ioana,
372296,G. Drew Kessler,
372299,M.f. Magalhaes,
372308,Myron N. Chang,""
372314,Anastasia Analyti,
372316,Julian Williams,School of Education|University of Manchester
372321,Peter Keevash,
372337,Randolph Sloof,
372338,I. Valade,
372361,G. Martinet,
372367,S. Balkur,
372369,F. Graziosi,Università di Bologna|Unità Operativa di Medicina del Lavoro
372394,Rodrigo Schmidt,École Polytechnique Fédérale de Lausanne
372398,Maj Ronald,
372429,D.w.a. Brands,"Eindhoven University of Technology, Faculty of Mechanical Engineering"
372439,Christopher Smyth,
372459,Michael Turelli,University of California Davis
372467,Sieghard Beller,
372469,Ulrich Parlitz,Drittes Physikalisches Institut|Universitat Gottingen
372471,Ch. Traber,University of Lausanne
372476,Pierre Duhem,Departamento de Filosofia
372478,Michael Ross,Center for Health Promotion and Prevention Research|School of Public Health|University of Texas
372485,Y. Tseng,"Department of Computer & Information Sciences, Florida A&M University"
372486,T. J. Harrold,Centre for Communications Research|University of Bristol|University Walk Bristol
372494,Spyros G. Pavlostathis,Georgia Institute of Technology
372511,Steve T. Noble,Rice University
372538,Andre J. Fossard,
372540,Khalil H. Sayidmarie,University of Mosul
372561,Gianluca Piccinini,
372575,F. Lynch,Silvar-Lisco
372581,Evaggelia-aggeliki Karabassi,
372582,Iztok Fajfar,
372595,M. Sugano,Graduate School of Engineering | Kyoto University
372596,Da Xing,
372617,Takashi Ishikawa,Department of Internal Medicine|University of Tokyo
372618,Kaninda Musumbu,
372619,G. Farhi,Département de génie électrique|Université de Sherbrooke
372620,Jose T. De Sousa,
372624,U. Sjobring,
372629,MIGUEL A. LERMA,
372641,F. Panniggiani,
372642,Jong Chun Park,University of New Mexico
372649,Michael H. Schneider,
372652,Jacqueline M. Vink,
372677,S. Krol,"University of Hamburg , Dept . of Computer Science / Group TECH"
372680,Ryan Y. Yasui,
372692,Wolfgang Kimmerle,
372693,K. A. Harasiewicz,"VisualSonics Inc., Toronto, Ontario, Canada"
372729,RALEIGH D. MYERS, THE UNIVERSITY OF FLORIDA IN PARTIAL FULFILLMENT; UNIVERSITY OF FLORIDA
372733,Vdm Speci¯cation Language,
372737,For Knowledge Discovery,"Dept. ofInformation Management, Tung Nan Institute of Technology, Taipei, Taiwan"
372753,R. E. Christal,
372760,Giordano Pol,
372768,Frank Mccarey,
372771,Marius Laza,
372785,Natalia Andrienko,German National Research Center for Computer Science (GMD)
372786,Sylvain Girbal,
372804,Junichi Nakajima,Research Center for Prediction of Earthquakes and Volcanic Eruptions|Graduate School of Science|Tohoku University
372809,Irene A. Stegun,
372815,D. Hakkani-tur,
372845,A. A. Mukhin,General Physics Institute
372847,On Deep Memory,
372855,Graph Coloring Jean-philippe,Technical University Cluj-Napoca
372858,Y. Niro,
372876,M. D. Bootman,Laboratory of Molecular Signalling
372884,Susan Spies Roth,
372885,Ben Z. Schreiber,
372890,Jan Sadecki,
372891,Craig R. Lawton,
372903,Salomon Ohayon,
372978,David J. McConkey,University of Texas M.D. Anderson Cancer Center
372985,Tony Wong,
372999,Toho Gakuen,
373001,J. Gavis,Department of Geography|Johns Hopkins University
373016,Konstantin Kreyman,
373035,Series Editors,"Jaime G. Carbonell, Carnegie Mellon University, Pittsburgh, PA, USA, Jörg Siekmann, University of Saarland, Saarbrücken, Germany"
373036,Mounir Rifi,
373044,Tool Manuel Gnter,
373055,Shane Dye,
373058,Donald D. Beaver,
373082,S. Horibata,
373105,A. Sackfield,Department of Mathematics|Statistics and Operational Research|Nottingham Trent University
373117,Marie-Claude Hepp-Reymond,
373131,N. X. Shen,
373145,Mark S. K. Lau,
373147,Ernest S. Croot III,
373151,Fernando M. Montes-Gonzalez,Universidad Veracruzana
373157,John Huang,Jet Propulsion Laboratory|California Institute of Technology
373166,H. W. van Kesteren,"* Faculty of Earth Sciences, Utrecht University, PO Box 80021, NL-3508 TA Utrecht, Netherlands"
373168,F. A. Lindholm,"Ericsson AB, SE-16480 Stockholm, Sweden"
373172,Mohammad M. Nadeem,King Fahd University of Petroleum & Minerals
373175,J. Zinn Justin,"University of California, the United States Government, or any agency thereof., Edited by Amy C. Ferguson, Group CIC-1"
373176,T. Paul McCartney,
373182,Dieter Fox,University of Washington
373188,K. M. Westerberg,Design Research Center
373197,Clifford W. Lazar,
373199,A. Gonz'alez,
373208,Daniel Boley,University of Minnesota
373224,Chih-Ming Hoa,
373227,Alessandro Sette,Immune Epitope Database and Analysis Resource|La Jolla Institute for Allergy and Immunology
373239,James Bieman,Colorado State University
373249,Charles H. Randall,
373251,A. Tersigni,Department of Physics|Guelph-Waterloo Physics Institute|University of Guelph
373254,Kathleen S. Foulke,
373256,Andrew Robinson,Department of Mathematics and Statistics|University of Melbourne
373260,Lawrence A. Kolasa,"Ryerson Polytechnic University, Toronto, Ontario, Canada"
373278,J. L. Owings,Employment During High School 2
373301,M. Gikar,"Center for Supercomputing Research and Development, University of Illinois at Urbana-Champaign, Urbana, IL"
373307,Dominique Lavenier,
373310,Helen L. Gaylard,
373331,Costel Petrache,
373333,Lianjun Wu,Physics Department|Columbia University
373335,Ales Svigelj,
373342,J. Lesh,
373344,Laura M. Roth,"Management Systems|Designers , Inc"
373345,Arthur Gruber,
373348,James A. Misener,"University of California , Berkeley|Department of Electronic Engineering"
373377,David B. Westmore,
373388,K. Matsushita,Microwave Solid-state Department|Toshiba Corp|Research and Development Center
373389,Ana Alonso Rodriguez,
373397,Guy Baele,KU Leuven
373401,Zsolt Kollar,Budapest University of Technology and Economics
373423,Bowling Green,TBA InfoCision Stadium|Akron Media Relations
373426,Karl-heinz Buth,
373431,Frank H. Shu,
373432,David G. Cahill,University of Illinois Urbana Champaign
373440,A. Yilmaz,"Northeastern University, Boston, MA"
373442,Some Data Sets,
373445,Igor Dydenko,
373466,Francisco Javier Lopez-fraguas,
373470,K. Tatemarsu,
373483,For Cots-based Systems,
373495,Rong-Tay Hsu,
373512,A. W. A. With Jens Palsberg,
373516,Philippe Fellon,United Monolithic Semiconductors
373533,Peng-soon Lim,
373547,K. E. Boyce,
373555,Marc P. Acheroy,
373575,Donald D. Hoffman,
373579,WANG Shu-Ping,Department of Chemistry|Nankai University
373584,Janis Sermulins,
373595,Klaus P. Ziock,
373606,Diego Bettoni,Istituto Nazionale di Fisica Nucleare|Sezione di Ferrara
373609,G. T. Horowitz,Physics Department; University of California
373618,M. Angelmahr,Heinrich Hertz Institute
373620,E. Blanc,"+ Institute of Molecular Biophysics , Chemistry Department and Physics Department , Florida State University,"
373621,B. Stroustroup,
373627,M. Gregory Forest,University of North Carolina Chapel Hill
373634,Vadim Abrossimov,
373655,Markus Mobius,
373670,Nikitas J. Dimopoulos,
373680,Alberto Requena,
373685,Bernard Sklar,
373687,Niels Da Vitoria Lobo,"rps43158,shah,niels"
373692,Takahiro Hatanaka,
373696,J. Parsons,
373705,Sami Romdhani,
373707,Jerry G. Fossum,
373722,Julie Barnett,University of Surrey
373725,Han-ku Lee,
373727,Panagiotis Papad,
373735,Joseph M. Scandura,
373763,Frank Lenzen,
373765,Teresa Huffman Traver,
373793,A. Marie Vans,
373811,C.c Wang,
373835,S. V. Donskov,Organization for Nuclear Research
373851,Ghassan Hamameh,"Dept . of Signals and Systems,; Chalmers University of Technology,"
373853,Gopal Gupta,University of Texas Dallas
373864,Klaus Schmidt,Medizinische Klinik und Deutsches Herzzentrum Munchen der Technischen Universitat Munchen
373868,Kaarina Hyvnen,Kielikone Ltd.
373870,S. R. Antony,
373871,A. M. Rashad,South Valley University Aswan Branch
373874,R. R. Ringlee,
373883,Tobias Buer,University of Bremen
373890,M. Larrondo-petrie,Department of Computer Science Engineering; Florida Atlantic University
373893,Markus Ast,
373912,Noyan Kinayman,""
373936,Rick Kachmarik,
373938,H. Barki,College of Agriculture
373952,Manuel J. C. S. Reis,
373956,Robert C. G. Martin II,
373968,Kanu K. Shah,
374001,P. Foldiak,"School of Psychology, University of St. Andrews"
374050,S. Yasuda,Institute of Applied Physics|University of Tsukuba
374052,Rimvydas Simutis,
374054,Espen Olsen,SINTEF Materials Technology
374059,O. Dosly,"Department of Mathematics , Masaryk Uniersity , Janackoo Nam . 2a , CZ-66295 , Brno,; Czech Republic; and"
374062,Xiaolu Yuan,Wuhan University of Technology
374065,Mohan J Edirisinghe,
374069,Florentin Dartu,
374078,Robert K. Moyzis,Department of Biological Chemistry
374087,K. Hattrup,
374098,Igor Terekhov,
374100,Kathleen Levine,
374101,Akinobu Miyata,University of Electro-Communications
374115,G. Grossi,Dipartimento di Scienze dell'Informazione; Universit`a degli Studi di Milano
374117,J. Handrock," Prepared by; Sandia National Laboratories; a Lockheed Martin Company , for the United States Department of"
374135,H. Landes,School of Physics|Monash University
374139,France Tlcom Cnet,"LIA-UAPV , Avignon; Alcatel SEL AG , Stuttgart;; Nijmegen University"
374157,Hiroki Watanabe,
374171,B. Boyd,Department of Meteorology
374174,Derek A. Stewart,
374178,RICHARDJ . ROBERTS,Boston University
374183,Karl W. Schuler,
374191,Salvatore Giulio Fiore,Radcliffe Park Crescent
374202,Markus Abplanalp,
374212,J. Tignon,
374219,Akshat Verma,
374220,Robert B. Ross,
374222,Mladen Vouk,
374224,Irene Gassko,
374231,N. Meher,
374235,Yair Sigad,Racah Institute of Physics|Hebrew University
374237,Jik Dong Kim,Department of Physics; Korea Advanced Institute of Science and Technology
374245,Kyeonah Yu,Institute of Robotics|Intelligent Systems|University of Southern California
374253,Marten Trautwein,
374273,Jorn Amundsen,
374283,Mohammad Kazem Rofouei,
374289,Ali Hikmet Dogru,
374292,Robert Kukla,
374298,Situated Actjons,
374307,Ynte H Schukken,Cornell University
374308,Nancy J. Wahl,
374309,Michael Skolnick Department,
374319,Vipin Sachdeva,
374327,Lars G. Josefsson,
374329,Formal Inter-agent Dialogues,
374334,Ofer Bar-Yosef,
374336,V. M. Jones,"Centre for Alternative Technology, Machynlleth, Powys, SY20 9AZ, UK"
374337,M. J. Schurman,
374342,Joe Grosholz,
374367,Seung-jae Han,Yonsei University
374387,Shingo Kagami,""
374390,Taro Yabuki,
374392,S. Baskan,
374395,Il Han,
374399,M. Mr,
374406,Benito Arruada,
374407,John A. Nees,University of Michigan
374426,Cary Zeitlin,"Lawrence Berkeley National Laboratory|University of California , Berkeley"
374446,Nevin Lianwen Zhang,Hong Kong University of Science & Technology
374452,Wojciech K. Gwarek,
374453,S. H. Erlwanger,
374476,C Demuynck,Universiti des Sciences|Laboratoire de Spectroscopic Hertzienne|Department of Theoretical Chemistry
374481,V. T. Franques,Department of Electrical Engineering|University of South Florida
374490,E. Maynard Engebretson,Department of Computer Science
374504,T. Draelos,
374506,Rafael A. Ballagas,Nokia Research Center
374518,Elvino Silveira Sousa,University of Toronto
374534,G. Blakely,
374535,Marco Diedrich,"Institute of Cognitive Science , University of Osnabrueck"
374541,Ray W. Nettleton,
374543,N. A. Derzko,
374548,M. Pleau,
374554,Minoru Yokota,
374556,R. Fu,School of Earth|Atmospheric Sciences|Georgia Institute of Technology
374563,Shana Poplack,Lomonosov Moscow State University
374573,Kyungsu Kim,"School of Computer Engineering, Chosun University, Kwangju, Korea"
374591,Yann Remond,TIMA Laboratory
374602,Richard Joseph,
374604,Hans-jurgen Walther,Institut fur Mathematik; Technische Universitat Ilmenau
374613,W. Rottman,
374616,Typed Combinator,
374617,S. Grendel,
374624,George W. Hart,
374631,Khairul Nizar,Jabatan Geoteknik dan Pengangkutan Fakulti Kejuruteraan|Awam University
374632,Yu .A. Pashkin,Institute of Physical and Chemical Research
374644,S. R. Chidamber,""
374673,Juan V. Mguez,
374674,S. Mostefaoui,
374677,V. Dzugutov,
374693,Anatoliy V. Volkov,
374699,E. E. Ascasibar,Institute of General Physics
374702,J. Tommola,
374704,Francisco M. De La Vega,Ludwig Institute for Cancer Research|College School of Medicine
374705,Geoff Bullen,
374712,Liang-jun ZHANG,
374718,Beatice Desgranges,
374723,G. Crone,
374727,Hojjat Adeli,
374733,ASIM K. BEJ,""
374735,Linda Hauw,
374737,S. G. Karr,
374741,Shu-Mei Guo,
374742,Mark John Francis Gales,University of Cambridge
374749,D. G. Kemler-nelson,
374772,Kishore A. Kotteri,
374782,Jeremy R. Levitt,
374804,R. Bork,"Max Planck Institut fur Gravitationsphysik , Albert Einstein Institut"
374809,Xuelin Lou,University of Wisconsin Madison
374823,Norio Fukuda,
374833,M. Kauer,Sharp Laboratories|Europe Ltd
374843,John R. McPherson,
374847,D. Carberry Alpert,
374850,Lluis B. Tort,
374864,Hadi Nur,Universiti Teknologi Malaysia
374890,Jutta Haertl,
374894,Ph. David,
374906,Nathaniel J. C. Libatique,
374911,U. Wolff,Instrtut fur Theoretlsche
374927,Roberto Chang,
374933,George H. Thomas,"Baltimore, Maryland; ,Department of Genetics, Kennedy Krieger Institute, Baltimore, Maryland"
374965,Pairash Saiviroonporn,Vision Research Laboratory|Biomedical Engineering and Neurology|Boston University
375023,Jerome Dancis,Department of Mathematics; University of Maryland
375041,F. N. C. Wong,Massachusetts Institute of Technology|Laboratory of Electronics
375050,Paolo Di Barba,Department of Electrical Engineering
375056,Elena Torroglosa,
375075,FRIEDEMANN W. STALLMANN,
375081,Fumitaka Nakamura,Niigata Univ.
